shot_id,plasma_volume
0,8.602209692335233
1,7.807183991099644
2,8.579404972384092
3,8.273895552666756
4,7.881120675228181
5,8.487586642663073
6,7.004073833500627
7,7.325167356752832
8,8.598330382076062
9,9.260291193661692
10,7.7598591145140245
11,7.239200371067355
12,8.974173079524922
13,7.5903544993164465
14,7.560718993231408
15,8.727247640315888
16,8.951511822973115
17,8.762059590106968
18,8.534183601917256
19,8.333311320941212
20,7.486905277049337
21,7.396683238759657
22,9.034740536439912
23,8.920331236310625
24,8.792419820321014
25,9.223168299719198
26,8.71632588190236
27,9.207392903928747
28,8.757243146730982
29,7.24813593930493
30,8.830406242780214
31,8.81702665502018
32,8.971542685833787
33,8.795632475242467
34,7.636751871957669
35,8.954659158029532
36,7.277190306888075
37,7.656348906577604
38,8.842502379166817
39,7.902126832850384
40,9.164072867544625
41,8.069117129722025
42,8.683389874112093
43,8.638485572264292
44,7.111335416106023
45,8.95991245290546
46,8.426602992402634
47,7.486374445629695
48,6.007823526266405
49,9.067619134239177
50,8.489487684168024
51,7.866875518117099
52,7.847920850497466
53,8.906694817409262
54,7.5300196034268145
55,8.728342431421485
56,8.666681384119622
57,7.791520616224675
58,7.664353321573438
59,8.987690063731746
60,9.51041931273874
61,7.805395574012266
62,8.117192901961895
63,8.46188905560496
64,9.98061140774979
65,7.581409371223452
66,8.730278488121147
67,9.27664121706926
68,9.122465118356779
69,8.763920768890484
70,8.697813518909246
71,7.43117606400577
72,9.184173327704503
73,8.975205328758227
74,9.185251265214598
75,7.297292492029642
76,9.051462144251598
77,8.601176686833956
78,7.904302651924573
79,6.669311802823314
80,9.356408558092516
81,7.5633297596865825
82,8.359271629717771
83,8.458153143984948
84,7.745598657313165
85,7.933822719252881
86,8.7637356638764
87,9.075277048782414
88,8.86871131293741
89,8.608762529170598
90,9.064299787801351
91,8.598707728779065
92,8.078387039090398
93,7.51255319118392
94,7.484183751242184
95,9.160610467558218
96,8.361497274928695
97,6.9564100170303025
98,7.882772593507068
99,9.109964165449048
100,8.899267061379176
101,8.800902252035725
102,7.575764271574323
103,6.704949517251675
104,8.559214766131074
105,9.032933184669117
106,9.225498493148708
107,7.054764024317249
108,8.495613369023205
109,7.224113271175473
110,6.72175483738371
111,8.56024031090137
112,8.982449243622327
113,8.469029001864785
114,8.667864816503707
115,9.30980055092342
116,8.367231968401757
117,8.807990223772608
118,7.969812220788769
119,7.557806093001204
120,8.578875823268156
121,7.929112027968527
122,9.033546457986134
123,8.106977597046802
124,7.69006860712601
125,7.633237913798016
126,7.543627675821853
127,9.059000629873072
128,7.901755328249028
129,9.05422663793998
130,8.918804840034925
131,8.366366311746743
132,9.093373985863456
133,8.562166121544234
134,8.693535252455089
135,8.915564133282379
136,8.867610293943619
137,7.325828068342821
138,8.874808812035972
139,6.814182074411159
140,8.551069585207546
141,7.493742474683631
142,9.111073106463916
143,8.470609198199027
144,7.855660065676797
145,9.11582156955438
146,8.848080713048345
147,7.388472566218667
148,7.562864958617526
149,6.4295872966267
150,8.699721527169952
151,8.33428712316931
152,8.654088995122816
153,8.99532735412847
154,8.842452947701267
155,7.8057730595529
156,8.061701387254152
157,8.922610336473824
158,8.6467333169631
159,7.619849606766518
160,9.099522056933612
161,7.855662429946879
162,7.546187013656089
163,9.050040527738819
164,7.486959346465515
165,9.096061639543715
166,6.661985642236591
167,8.792175624280452
168,8.763503595311297
169,9.638329540822468
170,8.855791668976668
171,9.013833985290013
172,9.052647555840293
173,8.794685556475816
174,7.26961763306063
175,7.701642118377845
176,7.495187841739413
177,7.634663883804368
178,7.3502378881204145
179,8.774980075765601
180,7.433371477226677
181,7.457885203617295
182,7.284840005075721
183,7.54741148037878
184,8.722742612019603
185,7.2362289916810845
186,8.911620073567503
187,8.161465789082227
188,9.374238322434007
189,9.16145677771185
190,7.805279787752391
191,9.485286137295267
192,8.960822567749481
193,7.933119047360919
194,8.696543476254819
195,9.000860117845908
196,7.436520261883147
197,8.992424509709638
198,9.474408187564013
199,7.9876337430987165
200,8.76205505144862
201,9.143332023881472
202,9.63842562317597
203,8.104918776092068
204,9.633212985663578
205,8.908947612413378
206,7.309876590426546
207,7.5011619613341844
208,8.609747272313916
209,9.028758583869442
210,7.736992919415929
211,8.697714062538934
212,8.576133127425708
213,7.8204896159610735
214,7.745022376835622
215,6.959437238247149
216,9.582853473579853
217,7.2896166723742715
218,8.858773028364912
219,9.042255350259328
220,7.9577239804019255
221,7.593979169258586
222,9.211467548520302
223,8.578196628441187
224,8.360676835527016
225,7.398596999531991
226,8.817123230943182
227,9.414917232618366
228,9.060639618172988
229,8.558894773840345
230,8.904713853801233
231,8.783828077368788
232,7.479164260519354
233,8.550815852624305
234,8.736513234462098
235,8.60290424457214
236,8.980529197148998
237,8.950689125555398
238,8.843645923260471
239,8.88204490966936
240,8.471625475649075
241,8.358378659662236
242,8.976883812826951
243,8.431905741887688
244,8.768870830186707
245,7.452428056024202
246,8.537598830521794
247,9.090772358335663
248,7.931040870000422
249,7.328639720075997
250,8.984056037380588
251,7.864577745631181
252,8.133240035035087
253,8.715173864373089
254,7.766985805249916
255,8.326035400573643
256,8.245147341183685
257,8.559112632226439
258,9.233543337526825
